code,name,region_id,department_id,arrondissement_id,registered_voters,location_name,latitude,longitude,source_document_slug,source_sha256,source_position,source_confidence
ELECAM-2025-EN-DIAMARE-MAROUA-II-0008,ESPL. DJAOURO HAROUN BAMARE,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,359,"EXTREME-NORD / DIAMARE / MAROUA II / BAMARE NASS, SARKI PAWA OUMAROU",,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,8,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0009,ESPL. DJAOURO HAROUN BAMARE,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,357,"EXTREME-NORD / DIAMARE / MAROUA II / BAMARE NASS, SARKI PAWA OUMAROU",,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,9,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0010,ESPL. DJAOURO HAROUN BAMARE,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,335,"EXTREME-NORD / DIAMARE / MAROUA II / BAMARE NASS, SARKI PAWA OUMAROU",,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,10,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0011,ESPL. DJAOURO HAROUN BAMARE,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,288,"EXTREME-NORD / DIAMARE / MAROUA II / BAMARE NASS, SARKI PAWA OUMAROU",,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,11,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0012,ESPLANADE SARKI PAWA OUMAROU BAMAR,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,335,"EXTREME-NORD / DIAMARE / MAROUA II / BAMARE NASS, SARKI PAWA OUMAROU",,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,12,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0013,ESPLANADE DJAO BAKARI SAMBO BELALRE /,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,395,EXTREME-NORD / DIAMARE / MAROUA II / BELALRE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,13,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0014,ESPLANADE DJAO BAKARI SAMBO BELALRE /,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,307,EXTREME-NORD / DIAMARE / MAROUA II / BELALRE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,14,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0015,ESPLANADE DJAOURO BIRNIGUEL,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,95,EXTREME-NORD / DIAMARE / MAROUA II / BIRNIGUEL,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,15,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0016,ESPLANADE DJAOURO BOULOULI / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,300,EXTREME-NORD / DIAMARE / MAROUA II / BOULOULI GADJAMA,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,16,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0017,CENTRE ARTISANAL / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,395,EXTREME-NORD / DIAMARE / MAROUA II / FOUNANGUE I,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,17,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0018,CENTRE SANTE ZOKOK / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,304,EXTREME-NORD / DIAMARE / MAROUA II / BAOULIWOL,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,18,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0019,CENTRE SANTE ZOKOK / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,257,EXTREME-NORD / DIAMARE / MAROUA II / BAOULIWOL,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,19,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0020,COMMISSARIAT SPECIAL / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,92,EXTREME-NORD / DIAMARE / MAROUA II / ESSIR,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,20,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0021,COUR D'APPEL / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,145,EXTREME-NORD / DIAMARE / MAROUA II / PERSONNEL DE LA JUSTICE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,21,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0022,ESPLANADE DJAOURO DABANADOU / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,137,EXTREME-NORD / DIAMARE / MAROUA II / DABANADOU BELLO,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,22,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0023,ESPLANADE MOSQUEE AMINOU AD / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,419,EXTREME-NORD / DIAMARE / MAROUA II / DIGUIRWO MOSQUEE AMINO ADAMA,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,23,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0024,ESPLANADE MOSQUEE AMINOU AD / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,254,EXTREME-NORD / DIAMARE / MAROUA II / DIGUIRWO MOSQUEE AMINO ADAMA,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,24,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0025,ESPLANADE MOSQUEE LAMIDO PE / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,364,EXTREME-NORD / DIAMARE / MAROUA II / DIGUIRWO MOSQUEE LAMIDO PETTE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,25,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0026,ESPLANADE MOSQUEE LAMIDO PE / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,357,EXTREME-NORD / DIAMARE / MAROUA II / DIGUIRWO MOSQUEE LAMIDO PETTE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,26,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0027,ESPLANADE MOSQUEE LAMIDO PE / C,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,303,EXTREME-NORD / DIAMARE / MAROUA II / DIGUIRWO MOSQUEE LAMIDO PETTE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,27,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0028,ESPLANADE MOSQUEE LAMIDO PE / D,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,246,EXTREME-NORD / DIAMARE / MAROUA II / DIGUIRWO MOSQUEE LAMIDO PETTE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,28,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0029,ESPLANADE ALH BA / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,330,EXTREME-NORD / DIAMARE / MAROUA II / DJOUDANDOU ESPL. BAKARI BABBAWA,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,29,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0030,ESPLANADE ALH BA / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,89,EXTREME-NORD / DIAMARE / MAROUA II / DJOUDANDOU ESPL. BAKARI BABBAWA,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,30,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0031,ESPLANADE ALH NDJI / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,354,EXTREME-NORD / DIAMARE / MAROUA II / DJOUDANDOU ESPL. NDJIDDA GAWEL,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,31,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0032,ESPLANADE ALH NDJI / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,296,EXTREME-NORD / DIAMARE / MAROUA II / DJOUDANDOU ESPL. NDJIDDA GAWEL,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,32,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0033,ESPLANADE BAH BOUBA DJOUDA / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,298,EXTREME-NORD / DIAMARE / MAROUA II / DJOUDANDOU ESPL. BAH BOUBA,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,33,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0034,ESPLANADE BELLO / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,391,EXTREME-NORD / DIAMARE / MAROUA II / DJOUDANDOU ESPL. BELLO AMBASSADE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,34,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0035,ESPLANADE BELLO / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,139,EXTREME-NORD / DIAMARE / MAROUA II / DJOUDANDOU ESPL. BELLO AMBASSADE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,35,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0036,ESPLANADE HAYATOU / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,257,EXTREME-NORD / DIAMARE / MAROUA II / DJOUDANDOU ESPL. HAYATOU MAZOU,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,36,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0037,ESPLANADE DJAOURO DJOUNDE,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,218,EXTREME-NORD / DIAMARE / MAROUA II / DJOUNDE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,37,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0038,ESPLANADE DJAOURO DOGA MAOUNDE / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,219,EXTREME-NORD / DIAMARE / MAROUA II / DOGA MAOUNDE GARRE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,38,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0039,ESPLANADE DJAOURO DOGBA PAPATARE / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,99,EXTREME-NORD / DIAMARE / MAROUA II / BONGA PAPATARE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,39,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0040,ESPLANADE LAWANAT DOGBA / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,382,EXTREME-NORD / DIAMARE / MAROUA II / ADJATANG,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,40,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0041,ESPLANADE LAWANAT DOGBA / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,399,EXTREME-NORD / DIAMARE / MAROUA II / ADJATANG,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,41,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0042,DOGBA-MISSION / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,390,EXTREME-NORD / DIAMARE / MAROUA II / DOGBA MISSION,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,42,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0043,ESPLANADE DJAOURO DOLDOLDEWO / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,226,EXTREME-NORD / DIAMARE / MAROUA II / DOGBA MOUFFOU II,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,43,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0044,ECOLE PUBLIQUE DOUALARE / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,268,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE I ECOLE PUBLIQUE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,44,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0045,ECOLE PUBLIQUE DOUALARE / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,273,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE I ECOLE PUBLIQUE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,45,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0046,ECOLE PUBLIQUE DOUALARE / C,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,319,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE I ECOLE PUBLIQUE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,46,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0047,ESPLANADE HAMADOU GOU / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,341,"EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE I ESPL, HAMADOU GOURVI",,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,47,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0048,ESPLANADE HAMADOU GOU / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,359,"EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE I ESPL, HAMADOU GOURVI",,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,48,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0049,ESPLANADE ALIOUM SAWA / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,357,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE I ESPL. ALIOUM SAWALAM,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,49,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0050,ESPLANADE ALIOUM SAWA / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,340,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE I ESPL. ALIOUM SAWALAM,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,50,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0051,ESPLANADE ALIOUM SAWA / C,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,119,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE I ESPL. ALIOUM SAWALAM,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,51,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0052,ECOLE PUBLIQUE DOUALARE II / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,352,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE II ECOLE PUBLIQUE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,52,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0053,ECOLE PUBLIQUE DOUALARE II / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,333,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE II ECOLE PUBLIQUE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,53,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0054,ECOLE PUBLIQUE DOUALARE II / C,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,355,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE II ECOLE PUBLIQUE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,54,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0055,ECOLE PUBLIQUE DOUALARE II / D,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,354,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE II ECOLE PUBLIQUE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,55,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0056,ECOLE PUBLIQUE DOUALARE II / E,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,294,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE II ECOLE PUBLIQUE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,56,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0057,ECOLE PUBLIQUE DOUALARE II / F,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,244,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE II ECOLE PUBLIQUE,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,57,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0058,ESPLANADE BAPPAGNO / A,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,372,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE II ESPL BAPPAGNO NDJOB,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,58,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0059,ESPLANADE BAPPAGNO / B,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,404,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE II ESPL BAPPAGNO NDJOB,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,59,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0060,ESPLANADE BAPPAGNO / C,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,367,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE II ESPL BAPPAGNO NDJOB,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,60,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0061,ESPLANADE BAPPAGNO / D,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,296,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE II ESPL BAPPAGNO NDJOB,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,61,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0062,ESPL . YERIMA BAKARI LAMIDO DOUALARE /,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,353,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE YERIMA BAKARI LAMIDO,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,62,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0063,ESPL . YERIMA BAKARI LAMIDO DOUALARE /,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,364,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE YERIMA BAKARI LAMIDO,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,63,official
ELECAM-2025-EN-DIAMARE-MAROUA-II-0064,ESPL . YERIMA BAKARI LAMIDO DOUALARE /,a1000001-0000-0000-0000-000000000004,0c586881-a420-4f71-90a2-4c575bbc1afc,155fd9b8-4bee-483f-a9e4-4b288e9a7dcd,244,EXTREME-NORD / DIAMARE / MAROUA II / DOUALARE YERIMA BAKARI LAMIDO,,,elecam-bv-2025-extreme-nord,c8ee9d9bfbadd137de6b9622cc3d03768719126aa1b2156b3bd5026fa402aa3d,64,official
